Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,year
2023-01-01,8,Nou Barris,45,Porta,161,8026,1378,2023
2023-01-01,8,Nou Barris,45,Porta,162,8027,1440,2023
2023-01-01,8,Nou Barris,45,Porta,162,8028,1079,2023
2023-01-01,8,Nou Barris,45,Porta,162,8029,1501,2023
2023-01-01,8,Nou Barris,45,Porta,162,8030,1471,2023
2023-01-01,8,Nou Barris,45,Porta,163,8031,1310,2023
2023-01-01,8,Nou Barris,45,Porta,163,8032,1260,2023
2023-01-01,8,Nou Barris,45,Porta,163,8033,1494,2023
2023-01-01,8,Nou Barris,45,Porta,163,8034,1233,2023
2023-01-01,8,Nou Barris,45,Porta,163,8035,5647,2023
2023-01-01,8,Nou Barris,45,Porta,163,8036,1548,2023
2023-01-01,8,Nou Barris,45,Porta,163,8037,1592,2023
2023-01-01,8,Nou Barris,46,el Turó de la Peira,164,8038,1634,2023
2023-01-01,8,Nou Barris,46,el Turó de la Peira,164,8039,1538,2023
2023-01-01,8,Nou Barris,46,el Turó de la Peira,164,8040,1973,2023
2023-01-01,8,Nou Barris,46,el Turó de la Peira,164,8041,2512,2023
2023-01-01,8,Nou Barris,46,el Turó de la Peira,164,8042,1242,2023
2023-01-01,8,Nou Barris,46,el Turó de la Peira,164,8043,1099,2023
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,8044,1361,2023
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,8045,1797,2023
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,8046,1484,2023
2023-01-01,8,Nou Barris,46,el Turó de la Peira,165,8047,1655,2023
2023-01-01,8,Nou Barris,47,Can Peguera,166,8048,973,2023
2023-01-01,8,Nou Barris,47,Can Peguera,166,8049,1197,2023
2023-01-01,8,Nou Barris,48,la Guineueta,167,8050,1354,2023
2023-01-01,8,Nou Barris,48,la Guineueta,167,8051,1347,2023
2023-01-01,8,Nou Barris,48,la Guineueta,167,8052,881,2023
2023-01-01,8,Nou Barris,48,la Guineueta,167,8053,1108,2023
2023-01-01,8,Nou Barris,48,la Guineueta,167,8054,1650,2023
2023-01-01,8,Nou Barris,48,la Guineueta,167,8055,1790,2023
2023-01-01,8,Nou Barris,48,la Guineueta,167,8215,1596,2023
2023-01-01,8,Nou Barris,48,la Guineueta,168,8056,1534,2023
2023-01-01,8,Nou Barris,48,la Guineueta,168,8057,1314,2023
2023-01-01,8,Nou Barris,48,la Guineueta,168,8058,1663,2023
2023-01-01,8,Nou Barris,48,la Guineueta,168,8059,1028,2023
2023-01-01,8,Nou Barris,49,Canyelles,169,8060,1184,2023
2023-01-01,8,Nou Barris,49,Canyelles,169,8061,1617,2023
2023-01-01,8,Nou Barris,49,Canyelles,169,8062,1124,2023
2023-01-01,8,Nou Barris,49,Canyelles,169,8063,1061,2023
2023-01-01,8,Nou Barris,49,Canyelles,169,8064,1800,2023
2023-01-01,8,Nou Barris,50,les Roquetes,170,8065,1765,2023
2023-01-01,8,Nou Barris,50,les Roquetes,170,8066,1606,2023
2023-01-01,8,Nou Barris,50,les Roquetes,170,8067,1822,2023
2023-01-01,8,Nou Barris,50,les Roquetes,170,8068,1856,2023
2023-01-01,8,Nou Barris,50,les Roquetes,170,8069,1588,2023
2023-01-01,8,Nou Barris,50,les Roquetes,171,8070,1480,2023
2023-01-01,8,Nou Barris,50,les Roquetes,171,8071,1730,2023
2023-01-01,8,Nou Barris,50,les Roquetes,171,8072,1206,2023
2023-01-01,8,Nou Barris,50,les Roquetes,171,8073,1888,2023
2023-01-01,8,Nou Barris,50,les Roquetes,171,8074,1582,2023
2023-01-01,8,Nou Barris,51,Verdun,172,8075,1911,2023
2023-01-01,8,Nou Barris,51,Verdun,172,8076,1583,2023
2023-01-01,8,Nou Barris,51,Verdun,172,8077,1411,2023
2023-01-01,8,Nou Barris,51,Verdun,173,8078,1596,2023
2023-01-01,8,Nou Barris,51,Verdun,173,8079,1442,2023
2023-01-01,8,Nou Barris,51,Verdun,173,8080,1537,2023
2023-01-01,8,Nou Barris,51,Verdun,173,8081,1682,2023
2023-01-01,8,Nou Barris,51,Verdun,173,8082,1612,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,174,8083,1295,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,174,8084,1114,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,174,8085,1540,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,174,8086,1687,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,175,8087,1205,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,175,8088,1288,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,175,8089,1208,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,175,8090,1208,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,175,8091,1200,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,176,8092,996,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,176,8093,1284,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,176,8094,1422,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,176,8095,1103,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,177,8096,1543,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,177,8097,1287,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,177,8098,1268,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,177,8099,1449,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,177,8100,1306,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,177,8101,1708,2023
2023-01-01,8,Nou Barris,52,la Prosperitat,177,8102,1553,2023
2023-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,1681,2023
2023-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,1292,2023
2023-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,1428,2023
2023-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,1294,2023
2023-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,1929,2023
2023-01-01,8,Nou Barris,54,Torre Baró,179,8108,1986,2023
2023-01-01,8,Nou Barris,54,Torre Baró,179,8109,953,2023
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,1971,2023
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,1662,2023
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,1715,2023
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,1829,2023
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8114,1971,2023
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8115,1709,2023
2023-01-01,8,Nou Barris,56,Vallbona,181,8116,1421,2023
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9001,2693,2023
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9002,2184,2023
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9003,2160,2023
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9004,1617,2023
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,182,9005,1632,2023
2023-01-01,9,Sant Andreu,58,Baró de Viver,183,9006,1266,2023
2023-01-01,9,Sant Andreu,58,Baró de Viver,183,9007,1316,2023
2023-01-01,9,Sant Andreu,59,el Bon Pastor,184,9008,1837,2023
2023-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,1420,2023
2023-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,1784,2023
2023-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,1627,2023
2023-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,2117,2023
2023-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,3746,2023
2023-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,1903,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,1262,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,1503,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,1443,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,2663,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,1121,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,1392,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,1266,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,1198,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,1177,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,1269,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,1468,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,1286,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,1533,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,1078,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,1452,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,1184,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,2174,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,3252,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,1446,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,1530,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,1349,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,1744,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,1743,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,1531,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,1624,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,1414,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,1258,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,1366,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,1527,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,1432,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,1296,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,1577,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,1345,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,1280,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,1522,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,1259,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,1224,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,1636,2023
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,1078,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,1806,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9056,1140,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9057,1694,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9058,1523,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9059,1435,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9060,1356,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9156,1260,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,194,9061,1676,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,194,9062,1543,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9063,1126,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9064,1146,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9065,2099,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9066,1433,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,195,9067,1530,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9068,1524,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9069,941,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9070,1790,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9071,1892,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9072,1499,2023
2023-01-01,9,Sant Andreu,61,la Sagrera,196,9073,1495,2023
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9074,1714,2023
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9075,1577,2023
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9076,1459,2023
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,197,9077,1620,2023
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9078,1463,2023
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9079,1667,2023
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9080,1334,2023
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9081,1726,2023
2023-01-01,9,Sant Andreu,62,el Congrés i els Indians,198,9082,2063,2023
2023-01-01,9,Sant Andreu,63,Navas,199,9083,1628,2023
2023-01-01,9,Sant Andreu,63,Navas,199,9084,1717,2023
2023-01-01,9,Sant Andreu,63,Navas,199,9085,1788,2023
2023-01-01,9,Sant Andreu,63,Navas,199,9086,1494,2023
2023-01-01,9,Sant Andreu,63,Navas,199,9087,1296,2023
2023-01-01,9,Sant Andreu,63,Navas,199,9088,1903,2023
2023-01-01,9,Sant Andreu,63,Navas,199,9089,1499,2023
2023-01-01,9,Sant Andreu,63,Navas,200,9090,1505,2023
2023-01-01,9,Sant Andreu,63,Navas,200,9091,1836,2023
2023-01-01,9,Sant Andreu,63,Navas,200,9092,1925,2023
2023-01-01,9,Sant Andreu,63,Navas,200,9093,1299,2023
2023-01-01,9,Sant Andreu,63,Navas,200,9094,2005,2023
2023-01-01,9,Sant Andreu,63,Navas,200,9095,2169,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,1626,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,1827,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,1601,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,1580,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,1608,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,1859,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,1295,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,1699,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,1649,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,1725,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,1175,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,1756,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,1344,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,1459,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,1921,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,1193,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,1678,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,1473,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,1554,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,1457,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,1300,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,1335,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,1426,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,1507,2023
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,1296,2023
2023-01-01,10,Sant Martí,65,el Clot,205,10026,1616,2023
2023-01-01,10,Sant Martí,65,el Clot,205,10027,1529,2023
2023-01-01,10,Sant Martí,65,el Clot,205,10028,1747,2023
2023-01-01,10,Sant Martí,65,el Clot,205,10029,1418,2023
2023-01-01,10,Sant Martí,65,el Clot,205,10030,1738,2023
2023-01-01,10,Sant Martí,65,el Clot,205,10031,1496,2023
2023-01-01,10,Sant Martí,65,el Clot,206,10032,1366,2023
2023-01-01,10,Sant Martí,65,el Clot,206,10033,875,2023
2023-01-01,10,Sant Martí,65,el Clot,206,10034,1655,2023
2023-01-01,10,Sant Martí,65,el Clot,206,10035,1928,2023
2023-01-01,10,Sant Martí,65,el Clot,206,10036,1430,2023
2023-01-01,10,Sant Martí,65,el Clot,206,10037,1030,2023
2023-01-01,10,Sant Martí,65,el Clot,206,10234,1742,2023
2023-01-01,10,Sant Martí,65,el Clot,207,10038,1658,2023
2023-01-01,10,Sant Martí,65,el Clot,207,10039,1822,2023
2023-01-01,10,Sant Martí,65,el Clot,207,10040,1820,2023
2023-01-01,10,Sant Martí,65,el Clot,207,10041,1600,2023
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,3423,2023
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,2785,2023
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,1574,2023
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,1269,2023
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,1228,2023
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,1695,2023
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,1634,2023
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,1261,2023
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,1544,2023
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,1664,2023
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,2383,2023
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,1706,2023
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,980,2023
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,2605,2023
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,1821,2023
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,1413,2023
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,1122,2023
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,1798,2023
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,1696,2023
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,1765,2023
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,1516,2023
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,1222,2023
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,1636,2023
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,1579,2023
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,2087,2023
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,1922,2023
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,1613,2023
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,2778,2023
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,1630,2023
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,1776,2023
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,2059,2023
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,1454,2023
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,1745,2023
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,1519,2023
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,2278,2023
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,1304,2023
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,1568,2023
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,1806,2023
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,2454,2023
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10079,1708,2023
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,2335,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10081,2183,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10082,1968,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10083,2193,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,219,10084,1685,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10085,2089,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10086,1973,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10087,1867,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,220,10088,1652,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,221,10089,6120,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10090,1503,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10091,1975,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10092,1449,2023
2023-01-01,10,Sant Martí,70,el Besòs i el Maresme,222,10093,1235,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10094,3192,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,223,10095,1311,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10096,1684,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10097,1571,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10098,1739,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10099,1099,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,224,10100,1695,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10101,1742,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10102,2639,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,2145,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,1553,2023
2023-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,903,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,2142,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,999,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,1495,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,1318,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,1635,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,1857,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,1277,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,1516,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,1193,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,1573,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,1405,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10116,1785,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10117,1249,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10118,996,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10119,1151,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10120,1487,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10121,1607,2023
2023-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10122,1484,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10123,1326,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10124,1055,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10125,1097,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10126,1008,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10127,1018,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10128,1516,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10129,1121,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10130,1219,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10131,1090,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10132,1272,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10133,1761,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10134,1564,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10135,1250,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10136,1379,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10137,1578,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10138,2076,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10139,1707,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10140,1646,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10141,1140,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10142,1625,2023
2023-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10143,1802,2023
2024-01-01,1,Ciutat Vella,1,el Raval,1,1001,1309,2024
2024-01-01,1,Ciutat Vella,1,el Raval,1,1002,1282,2024
2024-01-01,1,Ciutat Vella,1,el Raval,2,1003,3500,2024
2024-01-01,1,Ciutat Vella,1,el Raval,2,1004,2999,2024
2024-01-01,1,Ciutat Vella,1,el Raval,3,1005,2326,2024
2024-01-01,1,Ciutat Vella,1,el Raval,3,1006,1617,2024
2024-01-01,1,Ciutat Vella,1,el Raval,3,1007,2003,2024
2024-01-01,1,Ciutat Vella,1,el Raval,4,1008,3203,2024
2024-01-01,1,Ciutat Vella,1,el Raval,4,1009,2117,2024
2024-01-01,1,Ciutat Vella,1,el Raval,4,1010,2449,2024
2024-01-01,1,Ciutat Vella,1,el Raval,5,1011,3091,2024
2024-01-01,1,Ciutat Vella,1,el Raval,5,1012,1914,2024
2024-01-01,1,Ciutat Vella,1,el Raval,5,1013,1471,2024
2024-01-01,1,Ciutat Vella,1,el Raval,6,1014,1786,2024
2024-01-01,1,Ciutat Vella,1,el Raval,6,1015,2334,2024
2024-01-01,1,Ciutat Vella,1,el Raval,6,1016,2089,2024
2024-01-01,1,Ciutat Vella,1,el Raval,6,1017,2523,2024
2024-01-01,1,Ciutat Vella,1,el Raval,7,1018,1550,2024
2024-01-01,1,Ciutat Vella,1,el Raval,7,1019,2827,2024
2024-01-01,1,Ciutat Vella,1,el Raval,7,1020,2325,2024
